,customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_cell,rfm_score
2751,0000022809,13,2,180000.0,2,1,1,211,4
2752,0001183651,28,1,45000.0,1,1,1,111,3
2753,KH7185234,28,2,315000.0,1,1,1,111,3
2754,0001023931,28,1,45000.0,1,1,1,111,3
2755,0001120046,28,1,90000.0,1,1,1,111,3
2756,0001083226,28,1,90000.0,1,1,1,111,3
2757,KH1699929,28,1,45000.0,1,1,1,111,3
2758,0003004094,13,2,180000.0,2,1,1,211,4
2759,0001139898,28,1,90000.0,1,1,1,111,3
2760,0001080205,28,1,90000.0,1,1,1,111,3
2761,0000012277,28,2,180000.0,1,1,1,111,3
2762,0001015942,28,1,90000.0,1,1,1,111,3
2763,0001080373,28,1,225000.0,1,1,1,111,3
2764,0001181393,22,5,495000.0,1,1,1,111,3
2765,0001167076,28,1,90000.0,1,1,1,111,3
2766,0001121551,28,1,90000.0,1,1,1,111,3
2767,0001138571,28,1,90000.0,1,1,1,111,3
2768,0001135340,28,1,90000.0,1,1,1,111,3
2769,0001136082,28,1,90000.0,1,1,1,111,3
2770,0001137413,28,1,90000.0,1,1,1,111,3
2771,0001139767,19,2,270000.0,2,1,1,211,4
2772,0001023169,28,2,135000.0,1,1,1,111,3
2773,0001122719,28,2,135000.0,1,1,1,111,3
2774,0001136931,28,1,90000.0,1,1,1,111,3
2775,0003008777,28,2,180000.0,1,1,1,111,3
2776,0001083968,28,2,135000.0,1,1,1,111,3
2777,0001080769,28,3,180000.0,1,1,1,111,3
2778,0001167803,26,3,225000.0,1,1,1,111,3
2779,0001167530,28,2,135000.0,1,1,1,111,3
2780,0001012764,28,1,90000.0,1,1,1,111,3
2781,0001167593,15,2,180000.0,2,1,1,211,4
2782,0000022461,6,3,270000.0,3,1,1,311,5
2783,0000000229,2,2,180000.0,3,1,1,311,5
2784,0001138254,26,1,90000.0,1,1,1,111,3
2785,0000043954,26,1,90000.0,1,1,1,111,3
2786,0001078445,26,1,90000.0,1,1,1,111,3
2787,0000027460,26,1,90000.0,1,1,1,111,3
2788,0001146949,26,1,90000.0,1,1,1,111,3
2789,0003009686,17,2,180000.0,2,1,1,211,4
2790,0001121189,26,1,135000.0,1,1,1,111,3
2791,0001023624,26,1,90000.0,1,1,1,111,3
2792,0001161315,26,1,90000.0,1,1,1,111,3
2793,0001163591,26,1,90000.0,1,1,1,111,3
2794,KH8787341,26,1,225000.0,1,1,1,111,3
2795,0001123252,26,1,90000.0,1,1,1,111,3
2796,0001079961,26,1,90000.0,1,1,1,111,3
2797,0001004578,26,1,90000.0,1,1,1,111,3
2798,0001006280,26,1,90000.0,1,1,1,111,3
2799,0001135666,26,1,90000.0,1,1,1,111,3
2800,0001139761,26,1,90000.0,1,1,1,111,3
2801,0001007585,26,1,90000.0,1,1,1,111,3
2802,0001023399,26,6,855000.0,1,1,1,111,3
2803,001002200,26,2,495000.0,1,1,1,111,3
2804,0000028637,26,1,90000.0,1,1,1,111,3
2805,0003008026,26,1,225000.0,1,1,1,111,3
2806,0001119746,26,1,90000.0,1,1,1,111,3
2807,0001139541,26,1,90000.0,1,1,1,111,3
2808,KH1288902,26,2,315000.0,1,1,1,111,3
2809,0000010272,26,1,90000.0,1,1,1,111,3
2810,0001139134,26,1,90000.0,1,1,1,111,3
2811,0000043273,26,1,90000.0,1,1,1,111,3
2812,0001161309,26,1,180000.0,1,1,1,111,3
2813,0001191108,26,1,90000.0,1,1,1,111,3
2814,0001167370,26,1,180000.0,1,1,1,111,3
2815,0001138065,26,1,180000.0,1,1,1,111,3
2816,0000023372,26,1,90000.0,1,1,1,111,3
2817,0001166525,26,1,90000.0,1,1,1,111,3
2818,0001024023,26,1,90000.0,1,1,1,111,3
2819,0001136385,26,1,90000.0,1,1,1,111,3
2820,0001136336,26,1,90000.0,1,1,1,111,3
2821,0000011626,26,1,90000.0,1,1,1,111,3
2822,0000020198,26,4,540000.0,1,1,1,111,3
2823,0001193299,26,1,90000.0,1,1,1,111,3
2824,0001004523,26,1,90000.0,1,1,1,111,3
2825,0001081965,26,1,225000.0,1,1,1,111,3
2826,0000025879,26,1,135000.0,1,1,1,111,3
2827,0001119160,26,1,225000.0,1,1,1,111,3
2828,KH5468396,26,5,315000.0,1,1,1,111,3
2829,0000014223,26,1,180000.0,1,1,1,111,3
2830,0001077222,26,1,45000.0,1,1,1,111,3
2831,0001083354,26,1,90000.0,1,1,1,111,3
2832,0001193371,26,1,180000.0,1,1,1,111,3
2833,0000044795,26,1,225000.0,1,1,1,111,3
2834,0001169329,26,1,90000.0,1,1,1,111,3
2835,0000021627,9,2,135000.0,3,1,1,311,5
2836,0001120436,26,1,90000.0,1,1,1,111,3
2837,0001079176,26,1,90000.0,1,1,1,111,3
2838,0000028786,26,1,90000.0,1,1,1,111,3
2839,0000020698,26,1,45000.0,1,1,1,111,3
2840,0000027270,0,2,135000.0,3,1,1,311,5
2841,0001078297,0,3,360000.0,3,1,1,311,5
2842,0001135072,26,1,90000.0,1,1,1,111,3
2843,0001119888,26,1,90000.0,1,1,1,111,3
2844,0000027477,8,2,180000.0,3,1,1,311,5
2845,0000004925,26,1,135000.0,1,1,1,111,3
2846,0001165592,26,2,180000.0,1,1,1,111,3
2847,0001079608,26,1,90000.0,1,1,1,111,3
2848,0001013849,26,2,225000.0,1,1,1,111,3
2849,0000023275,26,1,90000.0,1,1,1,111,3
2850,0001163996,26,1,180000.0,1,1,1,111,3
2851,0001067541,26,2,180000.0,1,1,1,111,3
2852,0001003082,26,1,135000.0,1,1,1,111,3
2853,0000000081,26,2,180000.0,1,1,1,111,3
2854,0001161903,26,1,90000.0,1,1,1,111,3
2855,0001166606,26,1,90000.0,1,1,1,111,3
2856,0001083545,26,1,90000.0,1,1,1,111,3
2857,0000022102,26,2,135000.0,1,1,1,111,3
2858,0001168126,26,1,225000.0,1,1,1,111,3
2859,0001122089,26,1,90000.0,1,1,1,111,3
2860,0001016652,6,5,585000.0,3,1,1,311,5
2861,0001067523,26,1,90000.0,1,1,1,111,3
2862,0000024851,26,3,270000.0,1,1,1,111,3
2863,0000004387,26,6,540000.0,1,1,1,111,3
2864,0001137178,26,3,270000.0,1,1,1,111,3
2865,0000021915,2,7,630000.0,3,1,1,311,5
2866,0000013164,26,1,90000.0,1,1,1,111,3
2867,0001165079,26,2,135000.0,1,1,1,111,3
2868,0000013496,26,2,180000.0,1,1,1,111,3
2869,0001083597,26,1,90000.0,1,1,1,111,3
2870,0001138989,26,1,90000.0,1,1,1,111,3
2871,KH9482979,26,2,495000.0,1,1,1,111,3
2872,0000024854,26,1,225000.0,1,1,1,111,3
2873,0001119587,26,1,90000.0,1,1,1,111,3
2874,0001005504,26,2,180000.0,1,1,1,111,3
2875,0000013278,26,2,225000.0,1,1,1,111,3
2876,KH9674617,26,1,90000.0,1,1,1,111,3
2877,0000024848,26,2,225000.0,1,1,1,111,3
2878,0001193312,26,1,90000.0,1,1,1,111,3
2879,0000027888,19,2,180000.0,2,1,1,211,4
2880,0001137645,19,2,180000.0,2,1,1,211,4
2881,0000040515,26,1,90000.0,1,1,1,111,3
2882,0001137393,26,1,90000.0,1,1,1,111,3
2883,0001079196,19,2,180000.0,2,1,1,211,4
2884,0001135823,26,1,135000.0,1,1,1,111,3
2885,0001165271,8,2,135000.0,3,1,1,311,5
2886,0001139575,20,2,135000.0,2,1,1,211,4
2887,0001120831,26,1,360000.0,1,1,1,111,3
2888,0001166179,26,1,90000.0,1,1,1,111,3
2889,KH5733896,26,1,90000.0,1,1,1,111,3
2890,0001135356,21,3,360000.0,1,1,1,111,3
2891,KH1002966,26,2,180000.0,1,1,1,111,3
2892,0001122454,0,2,180000.0,3,1,1,311,5
2893,0003008186,26,2,315000.0,1,1,1,111,3
2894,0001006020,26,1,90000.0,1,1,1,111,3
2895,0003009607,26,1,90000.0,1,1,1,111,3
2896,0001081893,26,2,270000.0,1,1,1,111,3
2897,0001191445,26,1,180000.0,1,1,1,111,3
2898,0001137676,26,1,90000.0,1,1,1,111,3
2899,0001185847,26,2,225000.0,1,1,1,111,3
2900,0001167202,12,2,270000.0,2,1,1,211,4
2901,0000004777,5,2,180000.0,3,1,1,311,5
2902,0001137666,6,2,405000.0,3,1,1,311,5
2903,0000010832,26,1,90000.0,1,1,1,111,3
2904,0001139566,26,1,225000.0,1,1,1,111,3
2905,0001004617,26,1,90000.0,1,1,1,111,3
2906,0001167781,26,1,90000.0,1,1,1,111,3
2907,0001135576,19,2,180000.0,2,1,1,211,4
2908,0000042652,26,1,135000.0,1,1,1,111,3
2909,0001013532,26,1,90000.0,1,1,1,111,3
2910,0001193392,26,1,90000.0,1,1,1,111,3
2911,0001006257,26,1,90000.0,1,1,1,111,3
2912,0000025581,7,2,180000.0,3,1,1,311,5
2913,0003009670,13,2,225000.0,2,1,1,211,4
2914,0000014431,26,1,90000.0,1,1,1,111,3
2915,0001005707,26,1,90000.0,1,1,1,111,3
2916,0001121267,5,2,180000.0,3,1,1,311,5
2917,0001119427,26,1,90000.0,1,1,1,111,3
2918,0001006558,26,1,135000.0,1,1,1,111,3
2919,0001012353,26,1,90000.0,1,1,1,111,3
2920,0001006466,26,1,270000.0,1,1,1,111,3
2921,0000043502,23,2,180000.0,1,1,1,111,3
2922,0001139994,26,1,135000.0,1,1,1,111,3
2923,0001013924,26,1,90000.0,1,1,1,111,3
2924,0001139511,26,1,90000.0,1,1,1,111,3
2925,0001138968,26,1,90000.0,1,1,1,111,3
2926,0000028008,11,2,180000.0,2,1,1,211,4
2927,0000000677,23,2,180000.0,1,1,1,111,3
2928,0001083193,26,2,180000.0,1,1,1,111,3
2929,0000020467,2,2,180000.0,3,1,1,311,5
2930,0001136432,26,5,450000.0,1,1,1,111,3
2931,KH7534620,26,1,225000.0,1,1,1,111,3
2932,KH7127455,26,1,90000.0,1,1,1,111,3
2933,0001166589,26,1,90000.0,1,1,1,111,3
2934,0000013463,26,1,180000.0,1,1,1,111,3
2935,0001136499,26,1,90000.0,1,1,1,111,3
2936,0001166880,26,1,90000.0,1,1,1,111,3
2937,0001071857,26,2,180000.0,1,1,1,111,3
2938,0001135265,26,1,90000.0,1,1,1,111,3
2939,0001191025,26,1,45000.0,1,1,1,111,3
2940,0001121769,26,1,90000.0,1,1,1,111,3
2941,0001080577,26,1,180000.0,1,1,1,111,3
2942,0001119993,25,2,225000.0,1,1,1,111,3
2943,0001008064,19,2,180000.0,2,1,1,211,4
2944,0000020439,26,1,180000.0,1,1,1,111,3
2945,0001167730,26,1,90000.0,1,1,1,111,3
2946,0001165705,13,2,180000.0,2,1,1,211,4
2947,0001081501,25,1,90000.0,1,1,1,111,3
2948,0001138988,25,1,90000.0,1,1,1,111,3
2949,0001081247,16,2,180000.0,2,1,1,211,4
2950,0001081914,25,1,90000.0,1,1,1,111,3
2951,0000027831,25,1,90000.0,1,1,1,111,3
2952,0001166441,25,1,90000.0,1,1,1,111,3
2953,0000014307,16,2,225000.0,2,1,1,211,4
2954,0001168542,8,2,180000.0,3,1,1,311,5
2955,0001136106,25,1,90000.0,1,1,1,111,3
2956,KH3982993,25,1,90000.0,1,1,1,111,3
2957,0001121845,25,1,45000.0,1,1,1,111,3
2958,0001137608,25,1,90000.0,1,1,1,111,3
2959,0001168088,25,1,135000.0,1,1,1,111,3
2960,KH6869669,25,1,45000.0,1,1,1,111,3
2961,0001165662,25,1,180000.0,1,1,1,111,3
2962,0005008175,25,3,270000.0,1,1,1,111,3
2963,0001191166,25,1,90000.0,1,1,1,111,3
2964,0001135378,25,1,90000.0,1,1,1,111,3
2965,KH9414140,12,2,180000.0,2,1,1,211,4
2966,0001186019,25,5,630000.0,1,1,1,111,3
2967,0000024144,25,1,90000.0,1,1,1,111,3
2968,0003008099,25,3,180000.0,1,1,1,111,3
2969,0001163844,25,1,90000.0,1,1,1,111,3
2970,0001071811,25,1,45000.0,1,1,1,111,3
2971,0001029785,25,1,90000.0,1,1,1,111,3
2972,0001082659,25,1,90000.0,1,1,1,111,3
2973,0001002951,25,2,270000.0,1,1,1,111,3
2974,0001067761,24,3,315000.0,1,1,1,111,3
2975,0001186156,1,2,180000.0,3,1,1,311,5
2976,0001136098,25,1,90000.0,1,1,1,111,3
2977,0001122227,25,2,180000.0,1,1,1,111,3
2978,0001191441,25,1,45000.0,1,1,1,111,3
2979,0001165086,4,2,180000.0,3,1,1,311,5
2980,0001138411,25,1,45000.0,1,1,1,111,3
2981,0003004562,5,2,180000.0,3,1,1,311,5
2982,0000023190,6,4,540000.0,3,1,1,311,5
2983,0000041221,25,1,90000.0,1,1,1,111,3
2984,0001181293,25,1,90000.0,1,1,1,111,3
2985,0005008375,25,2,90000.0,1,1,1,111,3
2986,0001081949,25,1,90000.0,1,1,1,111,3
2987,0001015912,25,1,90000.0,1,1,1,111,3
2988,0000004883,25,1,90000.0,1,1,1,111,3
2989,0001138610,25,1,45000.0,1,1,1,111,3
2990,0001160333,19,2,315000.0,2,1,1,211,4
2991,0001135908,25,1,135000.0,1,1,1,111,3
2992,0001013076,25,1,90000.0,1,1,1,111,3
2993,0001013037,25,1,180000.0,1,1,1,111,3
2994,0001135415,25,1,135000.0,1,1,1,111,3
2995,0001081508,25,2,225000.0,1,1,1,111,3
2996,0001082526,25,1,90000.0,1,1,1,111,3
2997,0001004942,25,1,135000.0,1,1,1,111,3
2998,0001079951,6,4,450000.0,3,1,1,311,5
2999,0001136605,25,1,180000.0,1,1,1,111,3
3000,0005008985,9,2,180000.0,3,1,1,311,5
3001,0001122305,25,1,90000.0,1,1,1,111,3
3002,KH6566501,25,1,135000.0,1,1,1,111,3
3003,0000028262,25,1,180000.0,1,1,1,111,3
3004,KH4430833,4,2,315000.0,3,1,1,311,5
3005,KH2245831,25,1,90000.0,1,1,1,111,3
3006,0001013579,24,1,90000.0,1,1,1,111,3
3007,0001138563,24,3,180000.0,1,1,1,111,3
3008,0000002299,24,3,270000.0,1,1,1,111,3
3009,0000000328,10,4,360000.0,3,1,1,311,5
3010,0001165585,24,1,90000.0,1,1,1,111,3
3011,0001079891,24,2,180000.0,1,1,1,111,3
3012,0001122052,24,1,180000.0,1,1,1,111,3
3013,0000024146,24,1,225000.0,1,1,1,111,3
3014,0000041020,10,2,270000.0,3,1,1,311,5
3015,0001165660,24,1,180000.0,1,1,1,111,3
3016,0000012919,24,1,180000.0,1,1,1,111,3
3017,0003008693,21,2,180000.0,1,1,1,111,3
3018,0001166357,24,1,90000.0,1,1,1,111,3
3019,0001005148,13,3,315000.0,2,1,1,211,4
3020,0001169058,24,1,90000.0,1,1,1,111,3
3021,0001077347,24,1,90000.0,1,1,1,111,3
3022,0001083167,24,1,90000.0,1,1,1,111,3
3023,0001079476,20,3,675000.0,2,1,1,211,4
3024,0001119257,24,1,90000.0,1,1,1,111,3
3025,0000010571,24,2,180000.0,1,1,1,111,3
3026,0001122954,24,1,90000.0,1,1,1,111,3
3027,0001168681,24,1,90000.0,1,1,1,111,3
3028,0000012662,24,1,225000.0,1,1,1,111,3
3029,KH6876988,24,1,90000.0,1,1,1,111,3
3030,0001122327,24,1,90000.0,1,1,1,111,3
3031,0001186069,24,6,675000.0,1,1,1,111,3
3032,0001083267,24,1,90000.0,1,1,1,111,3
3033,0003004100,9,6,495000.0,3,1,1,311,5
3034,0001080324,23,2,225000.0,1,1,1,111,3
3035,0001081490,23,1,90000.0,1,1,1,111,3
3036,0000026309,23,1,90000.0,1,1,1,111,3
3037,0001167658,23,1,90000.0,1,1,1,111,3
3038,0001006196,23,1,90000.0,1,1,1,111,3
3039,0001007387,23,1,90000.0,1,1,1,111,3
3040,0001122864,23,1,90000.0,1,1,1,111,3
3041,21568,23,2,450000.0,1,1,1,111,3
3042,0001077248,23,1,90000.0,1,1,1,111,3
3043,0001166584,14,3,360000.0,2,1,1,211,4
3044,0000000673,23,1,180000.0,1,1,1,111,3
3045,0000011740,5,2,180000.0,3,1,1,311,5
3046,0001013882,23,1,90000.0,1,1,1,111,3
3047,0001165286,23,1,90000.0,1,1,1,111,3
3048,0001079964,23,4,405000.0,1,1,1,111,3
3049,0003009703,23,1,180000.0,1,1,1,111,3
3050,0001185973,23,1,90000.0,1,1,1,111,3
3051,0000014049,23,1,90000.0,1,1,1,111,3
3052,0000027404,23,1,90000.0,1,1,1,111,3
3053,0000012284,23,1,90000.0,1,1,1,111,3
3054,0000023355,23,1,315000.0,1,1,1,111,3
3055,0001023469,23,1,90000.0,1,1,1,111,3
3056,0001029170,21,2,270000.0,1,1,1,111,3
3057,0000044263,23,1,90000.0,1,1,1,111,3
3058,0001118931,23,1,180000.0,1,1,1,111,3
3059,0001191405,23,1,90000.0,1,1,1,111,3
3060,0001122014,23,1,90000.0,1,1,1,111,3
3061,0001028998,23,1,135000.0,1,1,1,111,3
3062,0001081821,23,3,405000.0,1,1,1,111,3
3063,0001121505,23,1,135000.0,1,1,1,111,3
3064,0000012655,23,1,90000.0,1,1,1,111,3
3065,0000010267,23,1,90000.0,1,1,1,111,3
3066,0001004689,23,1,90000.0,1,1,1,111,3
3067,0001007467,23,1,180000.0,1,1,1,111,3
3068,0001023879,6,2,180000.0,3,1,1,311,5
3069,0001067656,23,2,135000.0,1,1,1,111,3
3070,0001119750,23,1,90000.0,1,1,1,111,3
3071,0000020599,23,1,90000.0,1,1,1,111,3
3072,0001166194,23,1,45000.0,1,1,1,111,3
3073,0000043054,23,1,90000.0,1,1,1,111,3
3074,0000010118,23,1,180000.0,1,1,1,111,3
3075,0001135425,23,2,135000.0,1,1,1,111,3
3076,0001081446,23,1,90000.0,1,1,1,111,3
3077,0001181251,8,2,180000.0,3,1,1,311,5
3078,0001078380,23,1,90000.0,1,1,1,111,3
3079,0001137698,16,2,180000.0,2,1,1,211,4
3080,0000010773,23,1,90000.0,1,1,1,111,3
3081,0001013701,5,2,270000.0,3,1,1,311,5
3082,KH5058928,23,1,45000.0,1,1,1,111,3
3083,0001082732,23,1,90000.0,1,1,1,111,3
3084,0001005796,23,1,90000.0,1,1,1,111,3
3085,0000042103,23,1,90000.0,1,1,1,111,3
3086,0001135773,23,1,90000.0,1,1,1,111,3
3087,0001122683,2,7,1170000.0,3,1,1,311,5
3088,0001166748,23,1,180000.0,1,1,1,111,3
3089,0001082482,23,1,90000.0,1,1,1,111,3
3090,0001167945,22,2,180000.0,1,1,1,111,3
3091,0000014265,22,1,90000.0,1,1,1,111,3
3092,0001071128,22,1,135000.0,1,1,1,111,3
3093,0001135874,22,2,180000.0,1,1,1,111,3
3094,0001081556,22,1,90000.0,1,1,1,111,3
3095,0001078455,22,1,90000.0,1,1,1,111,3
3096,0001137651,22,1,45000.0,1,1,1,111,3
3097,0001181354,22,1,90000.0,1,1,1,111,3
3098,0001078009,22,2,180000.0,1,1,1,111,3
3099,0000043554,22,1,90000.0,1,1,1,111,3
3100,KH6792274,22,1,90000.0,1,1,1,111,3
3101,0000043965,22,2,135000.0,1,1,1,111,3
3102,0001138210,22,1,135000.0,1,1,1,111,3
3103,0001168196,5,2,180000.0,3,1,1,311,5
3104,0001122287,22,1,135000.0,1,1,1,111,3
3105,0001123519,22,2,225000.0,1,1,1,111,3
3106,0001081868,22,3,225000.0,1,1,1,111,3
3107,0001166245,22,1,90000.0,1,1,1,111,3
3108,KH3768930,22,3,265000.0,1,1,1,111,3
3109,0000003595,22,7,675000.0,1,1,1,111,3
3110,0000040333,22,1,90000.0,1,1,1,111,3
3111,0000011546,22,1,225000.0,1,1,1,111,3
3112,0000000384,22,1,90000.0,1,1,1,111,3
3113,0001122769,22,2,180000.0,1,1,1,111,3
3114,0001135063,22,2,225000.0,1,1,1,111,3
3115,0001119294,22,1,180000.0,1,1,1,111,3
3116,0001168144,22,2,270000.0,1,1,1,111,3
3117,0001119260,22,1,90000.0,1,1,1,111,3
3118,0001077061,22,1,225000.0,1,1,1,111,3
3119,0003008056,0,5,450000.0,3,1,1,311,5
3120,0001186100,22,1,45000.0,1,1,1,111,3
3121,0003008077,22,1,90000.0,1,1,1,111,3
3122,0001186132,22,1,90000.0,1,1,1,111,3
3123,0001008060,22,1,90000.0,1,1,1,111,3
3124,KH9246976,22,3,225000.0,1,1,1,111,3
3125,0001078244,22,1,90000.0,1,1,1,111,3
3126,0000011237,22,1,90000.0,1,1,1,111,3
3127,0000014723,22,1,90000.0,1,1,1,111,3
3128,0001135598,22,1,90000.0,1,1,1,111,3
3129,0001024101,19,2,180000.0,2,1,1,211,4
3130,0001165238,21,1,45000.0,1,1,1,111,3
3131,0001016211,21,1,90000.0,1,1,1,111,3
3132,0000000765,21,1,90000.0,1,1,1,111,3
3133,0001080785,12,2,90000.0,2,1,1,211,4
3134,0001122082,21,1,90000.0,1,1,1,111,3
3135,0001168210,21,1,90000.0,1,1,1,111,3
3136,0000043642,21,1,90000.0,1,1,1,111,3
3137,0001135816,21,1,90000.0,1,1,1,111,3
3138,0000040253,21,1,45000.0,1,1,1,111,3
3139,KH5212970,21,1,90000.0,1,1,1,111,3
3140,0000028061,11,2,180000.0,2,1,1,211,4
3141,0001168434,21,1,90000.0,1,1,1,111,3
3142,0001185952,21,1,270000.0,1,1,1,111,3
3143,0001166682,21,1,90000.0,1,1,1,111,3
3144,0000040748,21,1,180000.0,1,1,1,111,3
3145,0001083616,21,1,45000.0,1,1,1,111,3
3146,0003008118,3,5,630000.0,3,1,1,311,5
3147,0001136405,21,1,90000.0,1,1,1,111,3
3148,0001080354,21,1,90000.0,1,1,1,111,3
3149,0001169606,21,1,90000.0,1,1,1,111,3
3150,0001192628,21,1,90000.0,1,1,1,111,3
3151,0001029807,21,1,90000.0,1,1,1,111,3
3152,0001029825,21,1,180000.0,1,1,1,111,3
3153,0001015944,21,1,90000.0,1,1,1,111,3
3154,0003004113,21,1,90000.0,1,1,1,111,3
3155,0001139350,21,1,495000.0,1,1,1,111,3
3156,KH5418260,21,1,90000.0,1,1,1,111,3
3157,0001013657,21,1,315000.0,1,1,1,111,3
3158,KH6290948,21,1,135000.0,1,1,1,111,3
3159,0001169721,21,1,90000.0,1,1,1,111,3
3160,0001121579,21,1,90000.0,1,1,1,111,3
3161,0001120703,21,1,135000.0,1,1,1,111,3
3162,0001192633,21,2,180000.0,1,1,1,111,3
3163,0000000375,21,1,90000.0,1,1,1,111,3
3164,0001191035,21,1,90000.0,1,1,1,111,3
3165,0001083300,21,1,90000.0,1,1,1,111,3
3166,0001004753,3,4,360000.0,3,1,1,311,5
3167,0001163849,21,1,90000.0,1,1,1,111,3
3168,0001186175,21,1,90000.0,1,1,1,111,3
3169,0001167483,21,1,90000.0,1,1,1,111,3
3170,0001161684,20,2,180000.0,2,1,1,211,4
3171,0001002978,0,3,270000.0,3,1,1,311,5
3172,0001006841,10,3,360000.0,3,1,1,311,5
3173,0001005045,21,1,90000.0,1,1,1,111,3
3174,0001082951,19,3,270000.0,2,1,1,211,4
3175,0001023253,5,4,360000.0,3,1,1,311,5
3176,0001168101,21,2,270000.0,1,1,1,111,3
3177,0001139934,2,4,990000.0,3,1,1,311,5
3178,0001080795,2,6,720000.0,3,1,1,311,5
3179,0001160404,21,2,225000.0,1,1,1,111,3
3180,0000042097,21,1,90000.0,1,1,1,111,3
3181,0001183618,21,1,45000.0,1,1,1,111,3
3182,0001163535,21,1,90000.0,1,1,1,111,3
3183,0000020686,12,4,405000.0,2,1,1,211,4
3184,0001169022,21,3,405000.0,1,1,1,111,3
3185,0001015489,8,2,180000.0,3,1,1,311,5
3186,0001122221,21,1,90000.0,1,1,1,111,3
3187,KH1930454,21,1,450000.0,1,1,1,111,3
3188,0001006582,21,1,90000.0,1,1,1,111,3
3189,0001013535,21,2,135000.0,1,1,1,111,3
3190,0001078675,21,2,225000.0,1,1,1,111,3
3191,0001136590,1,4,1170000.0,3,1,1,311,5
3192,0000042163,21,2,135000.0,1,1,1,111,3
3193,0001166599,21,1,90000.0,1,1,1,111,3
3194,KH5898008,21,1,135000.0,1,1,1,111,3
3195,0001186047,21,1,135000.0,1,1,1,111,3
3196,0000010136,21,1,45000.0,1,1,1,111,3
3197,0001192689,20,1,135000.0,2,1,1,211,4
3198,0001005093,20,1,45000.0,2,1,1,211,4
3199,0001023940,20,1,90000.0,2,1,1,211,4
3200,0001167001,20,1,90000.0,2,1,1,211,4
3201,0001007851,20,1,180000.0,2,1,1,211,4
3202,0001029039,20,1,45000.0,2,1,1,211,4
3203,0001167170,20,1,90000.0,2,1,1,211,4
3204,0000041482,14,2,180000.0,2,1,1,211,4
3205,KH1557108,13,2,180000.0,2,1,1,211,4
3206,0000024433,20,1,90000.0,2,1,1,211,4
3207,0001004683,20,1,90000.0,2,1,1,211,4
3208,0001069305,20,1,90000.0,2,1,1,211,4
3209,0001081700,20,1,135000.0,2,1,1,211,4
3210,0001192720,20,1,90000.0,2,1,1,211,4
3211,0001023909,20,2,180000.0,2,1,1,211,4
3212,0001014023,20,1,180000.0,2,1,1,211,4
3213,0001165008,7,2,270000.0,3,1,1,311,5
3214,0001138478,20,1,90000.0,2,1,1,211,4
3215,0001163824,20,1,90000.0,2,1,1,211,4
3216,0000004340,20,1,135000.0,2,1,1,211,4
3217,0001083928,17,3,225000.0,2,1,1,211,4
3218,0001080857,20,1,45000.0,2,1,1,211,4
3219,0001083039,20,1,90000.0,2,1,1,211,4
3220,0001081341,20,1,90000.0,2,1,1,211,4
3221,0000027353,20,1,180000.0,2,1,1,211,4
3222,0001163590,20,2,180000.0,2,1,1,211,4
3223,0001022714,20,1,90000.0,2,1,1,211,4
3224,0001167690,0,2,225000.0,3,1,1,311,5
3225,0001186587,15,2,180000.0,2,1,1,211,4
3226,0000023431,5,4,360000.0,3,1,1,311,5
3227,0001122010,8,2,180000.0,3,1,1,311,5
3228,0000027320,20,1,90000.0,2,1,1,211,4
3229,0001067703,20,1,180000.0,2,1,1,211,4
3230,0001193238,20,1,90000.0,2,1,1,211,4
3231,0001016521,20,1,90000.0,2,1,1,211,4
3232,0001139830,20,1,45000.0,2,1,1,211,4
3233,0001028895,13,2,450000.0,2,1,1,211,4
3234,0001082176,20,1,180000.0,2,1,1,211,4
3235,0001080784,20,1,135000.0,2,1,1,211,4
3236,0001081791,20,1,90000.0,2,1,1,211,4
3237,0001077023,20,1,585000.0,2,1,1,211,4
3238,0001139191,20,6,585000.0,2,1,1,211,4
3239,0001123281,12,3,225000.0,2,1,1,211,4
3240,0001136273,1,3,270000.0,3,1,1,311,5
3241,0001077850,14,2,315000.0,2,1,1,211,4
3242,0001121861,20,1,135000.0,2,1,1,211,4
3243,0001135035,20,1,90000.0,2,1,1,211,4
3244,0000010165,20,1,180000.0,2,1,1,211,4
3245,0001005115,11,2,180000.0,2,1,1,211,4
3246,0000014797,20,6,585000.0,2,1,1,211,4
3247,KH8291816,20,2,315000.0,2,1,1,211,4
3248,0000041640,20,1,45000.0,2,1,1,211,4
3249,0001136572,16,2,180000.0,2,1,1,211,4
3250,0001165887,20,1,90000.0,2,1,1,211,4
3251,0001122272,20,2,180000.0,2,1,1,211,4
3252,0001185854,20,2,180000.0,2,1,1,211,4
3253,0000028150,20,1,90000.0,2,1,1,211,4
3254,0001168474,20,1,90000.0,2,1,1,211,4
3255,0000012009,20,1,90000.0,2,1,1,211,4
3256,0001008100,20,1,90000.0,2,1,1,211,4
3257,0001181275,8,2,180000.0,3,1,1,311,5
3258,0001007562,20,1,90000.0,2,1,1,211,4
3259,0001167471,20,1,90000.0,2,1,1,211,4
3260,KH1008392,5,2,180000.0,3,1,1,311,5
3261,0001139662,19,1,90000.0,2,1,1,211,4
3262,0001135917,19,2,180000.0,2,1,1,211,4
3263,0000044386,19,1,90000.0,2,1,1,211,4
3264,0001183725,19,2,180000.0,2,1,1,211,4
3265,0000010550,19,1,90000.0,2,1,1,211,4
